fromAccount,amount,currency,transactionID,toAccount,dateTime
058338900,8.32,USD,135781951745,00118512,2021-09-27 01:33:57
028028571,93.04,USD,497064759218,00118512,2021-09-16 22:02:10
061856405,3509.42,USD,230541632622,00118512,2021-08-29 16:52:17
085631674,1.87,USD,191895676083,00118512,2021-08-31 23:48:37
066970361,46.44,USD,699668107570,00118512,2021-08-28 12:32:31
027207394,83014.06,USD,714608718669,00118512,2021-09-17 22:08:36
098384486,1519.49,USD,730795387613,00118512,2021-07-11 04:47:25
080232844,62159.82,USD,295203062666,00118512,2021-09-19 15:50:12
037961374,12.12,USD,861231401877,00118512,2021-09-14 01:12:23
026053177,460.54,USD,846526426835,00118512,2021-08-19 10:52:38
067880682,5.17,USD,286829243856,00118512,2021-07-22 16:27:12
035503004,79442.65,USD,167954123760,00118512,2021-08-07 05:23:40
064181819,12843.10,USD,409995131272,00118512,2021-09-28 12:38:36
071718180,8611.28,USD,419645671815,00118512,2021-07-11 02:01:36
034285116,969.52,USD,337340256454,00118512,2021-08-27 04:37:39
012350491,506.77,USD,572406867770,00118512,2021-07-14 02:39:09
053730255,7591.12,USD,341612896294,00118512,2021-08-10 13:40:40
014813013,3140.69,USD,205598271973,00118512,2021-08-17 01:30:07
087663108,7.50,USD,823326564423,00118512,2021-08-25 17:13:21
00132308,1.00,USD,635422777239,00901912,2021-08-24 05:05:53
00132308,936.40,USD,946723588324,00928762,2021-07-24 10:45:58
00132308,74.07,USD,171280394660,00872214,2021-07-09 16:56:21
00132308,21.67,USD,966470199684,00354242,2021-08-18 22:36:11
00132308,467.77,USD,560382418282,00848122,2021-08-27 00:51:31
00132308,42667.05,USD,342437027620,00590623,2021-08-08 09:38:04
00132308,2.43,USD,850438345946,00473346,2021-09-16 22:12:47
00132308,62.37,USD,400305118794,00452542,2021-08-14 15:23:38
00132308,4175.55,USD,378461709296,00186520,2021-07-06 09:39:08
00132308,38.00,USD,894671849096,00477049,2021-08-30 09:51:20
00132308,9654.71,USD,845319128837,00482820,2021-07-19 22:02:26
00132308,8905.89,USD,721602062701,00935010,2021-09-08 00:01:29
00132308,537.17,USD,610853572917,00698295,2021-08-28 17:35:56
00132308,89.55,USD,389893924351,00191252,2021-08-27 20:56:35
00132308,972.54,USD,540919044745,00565983,2021-08-27 16:57:19
00132308,80902.10,USD,826615909906,00484986,2021-09-12 09:23:30
00132308,58.77,USD,909011541593,00299073,2021-07-12 23:48:07
00132308,8.00,USD,559697682732,00789356,2021-08-06 08:16:39
00132308,31322.11,USD,659479936823,00145603,2021-09-05 16:00:39
00132308,2540.04,USD,967370566918,00331433,2021-09-03 01:38:23
00132308,5186.15,USD,838331237209,00490414,2021-08-13 17:30:16
00132308,89.76,USD,453209012123,00835305,2021-08-25 15:00:29
00132308,468.77,USD,622325406047,00821197,2021-09-12 12:54:54
00132308,3.93,USD,151123179654,00177936,2021-08-24 18:18:50
00132308,46432.35,USD,886534607265,00211539,2021-08-04 08:52:16
00132308,709.40,USD,748538305378,00223811,2021-08-13 03:48:05
00132308,5.56,USD,780973177520,00965140,2021-08-31 07:21:35
00132308,39.51,USD,142391728837,00881037,2021-08-25 23:15:13
00132308,421.70,USD,713788605084,00214238,2021-07-26 04:04:56
00132308,19.18,USD,846395672914,00346178,2021-08-04 03:15:02
00132308,768.74,USD,394754937656,00272222,2021-08-15 17:08:17
00132308,90.38,USD,272115262828,00735816,2021-07-17 02:52:47
00132308,55346.90,USD,495462819279,00424674,2021-09-07 07:48:54
00132308,857.34,USD,415234337736,00991440,2021-08-08 02:32:17
00132308,4.34,USD,301724942812,00558655,2021-08-01 23:32:13
00132308,3.03,USD,431045040639,00207007,2021-09-19 23:34:23
00132308,73.89,USD,162066439000,00542407,2021-09-26 21:58:27
00132308,3361.66,USD,470454025709,00588970,2021-07-31 13:21:41
00132308,7145.50,USD,799263463391,00154229,2021-09-17 06:38:52
00132308,96.03,USD,881770531836,00142102,2021-09-02 04:18:00
00132308,46783.52,USD,368250082730,00351286,2021-09-28 15:57:33
00132308,0.20,USD,104533407956,00918351,2021-09-24 21:10:30
00132308,13088.53,USD,142462289475,00635259,2021-08-20 22:27:55
00132308,324.34,USD,413275794966,00758031,2021-09-30 19:21:52
00132308,25134.82,USD,382052922333,00988902,2021-07-13 18:14:55
00132308,55.05,USD,503011495355,00806554,2021-09-05 13:18:00
00132308,31883.89,USD,485672909752,00871161,2021-09-18 17:19:17
00132308,47166.75,USD,663191810558,00439917,2021-07-11 11:59:08
00132308,39.53,USD,615761166402,00202709,2021-09-11 22:56:45
00132308,4.88,USD,457653376312,00928558,2021-08-29 12:43:30
00132308,7363.89,USD,167985980497,00310610,2021-08-04 21:59:48
00132308,3867.39,USD,955994639531,00981972,2021-07-09 06:41:30
00132308,121.88,USD,348540941629,00356728,2021-07-31 06:40:29
00132308,40.32,USD,304652400822,00509496,2021-07-11 13:30:48
031822514,5.61,USD,774526512539,00132308,2021-07-26 20:23:05
080915440,98.06,USD,693609967437,00132308,2021-07-26 12:03:58
048188641,6.69,USD,230600765225,00132308,2021-08-31 22:28:11
089443009,0.63,USD,215821337667,00132308,2021-07-22 02:57:55
038907713,193.96,USD,372460881827,00132308,2021-09-26 04:46:05
088467943,9.39,USD,980223133551,00132308,2021-08-28 14:35:29
041773684,1558.63,USD,660320919587,00132308,2021-07-23 20:22:32
091552290,2345.43,USD,910973519637,00132308,2021-07-11 08:02:40
029906953,35181.28,USD,994843454323,00132308,2021-08-13 19:08:58
061595305,0.19,USD,529974339702,00132308,2021-07-07 08:05:21
040360273,9056.60,USD,148940000548,00132308,2021-07-16 10:33:52
062010043,86343.93,USD,451464259381,00132308,2021-08-23 01:37:46
073692414,72.20,USD,191824491384,00132308,2021-07-09 11:03:09
090390099,85.19,USD,304157429933,00132308,2021-09-23 01:44:30
042284177,542.91,USD,967165703243,00132308,2021-09-13 15:01:59
018139771,58.44,USD,905909526465,00132308,2021-09-11 02:23:30
056185613,6024.39,USD,652957959905,00132308,2021-09-04 02:06:28
097203905,81930.72,USD,601739323424,00132308,2021-08-26 17:52:31
087010261,5.29,USD,648988940547,00132308,2021-07-12 02:50:49
061411932,46.80,USD,367019980809,00132308,2021-08-27 17:13:56
015352755,427.93,USD,827782063347,00132308,2021-09-25 19:29:20
058345691,9269.82,USD,814841437997,00132308,2021-07-04 19:43:24
063969025,852.12,USD,643593605840,00132308,2021-08-09 10:53:15
016351128,79678.92,USD,805169671977,00132308,2021-08-16 18:33:42
032854580,273.54,USD,755612838798,00132308,2021-07-17 19:16:36
088368511,8792.27,USD,525548453371,00132308,2021-07-20 06:18:07
039169452,33.76,USD,160828215837,00132308,2021-08-14 00:40:26
013469864,0.15,USD,316130494200,00132308,2021-07-09 19:53:51
058207633,10.54,USD,104263545004,00132308,2021-08-28 11:00:28
067340072,17.93,USD,430847077694,00132308,2021-08-17 12:21:28
095818873,9585.91,USD,453365839108,00132308,2021-08-23 06:37:19
065413385,9.13,USD,420005704133,00132308,2021-09-04 05:20:20
016413622,1.14,USD,187966120427,00132308,2021-08-16 12:56:21
062160612,562.65,USD,627253477277,00132308,2021-07-06 21:37:16
091542486,7047.59,USD,912869344467,00132308,2021-08-31 17:52:42
068540278,6825.71,USD,273671871638,00132308,2021-09-06 16:09:18
042158459,7564.96,USD,380966715228,00132308,2021-07-23 20:46:49
079414857,96485.54,USD,464561972044,00132308,2021-07-27 08:33:01
060420847,6.20,USD,597884849192,00132308,2021-08-20 23:20:31
026018997,27558.90,USD,252804191879,00132308,2021-07-19 04:11:02
068673710,98.11,USD,646411262625,00132308,2021-09-28 12:45:51
030113801,5.66,USD,592229389609,00132308,2021-08-02 17:00:33
051502716,2429.85,USD,834030076040,00132308,2021-09-28 21:26:34
049964245,54.97,USD,713354589710,00132308,2021-08-03 05:39:44
021626487,2334.80,USD,270681824130,00132308,2021-08-19 20:12:56
094025006,579.49,USD,370213526549,00132308,2021-07-30 04:37:30
073814345,13.35,USD,265233072703,00132308,2021-07-24 20:46:31
049290262,62.35,USD,900191245330,00132308,2021-07-14 19:18:47
067478704,15.79,USD,680889963009,00132308,2021-07-17 03:20:40
048365704,2259.17,USD,595774633069,00132308,2021-07-16 01:25:15
085942874,77.86,USD,588072198321,00132308,2021-09-13 19:33:12
016149589,1211.96,USD,724431239024,00132308,2021-08-11 06:36:20
097303677,18.44,USD,355878223175,00132308,2021-07-28 11:13:31
018234315,945.46,USD,530177295369,00132308,2021-09-03 04:07:18
098698964,18.82,USD,912843381543,00132308,2021-09-14 09:05:09
042662986,67957.98,USD,680175474812,00132308,2021-07-12 05:09:12
081249686,3.50,USD,157797627148,00132308,2021-09-08 18:48:04
064415618,2.17,USD,202538595010,00132308,2021-07-22 23:17:46
017438094,9819.66,USD,702434743789,00132308,2021-09-19 11:11:53
083661207,47.47,USD,418580278257,00132308,2021-09-28 16:32:24
051985321,248.58,USD,992187602451,00132308,2021-07-14 13:17:12
021064263,21.31,USD,118943785905,00132308,2021-07-25 14:26:31
017840796,17150.23,USD,257566118751,00132308,2021-08-06 00:55:57
054785083,7.75,USD,901152895721,00132308,2021-07-06 09:27:33
053066163,949.16,USD,708548297320,00132308,2021-07-16 13:58:15
084230866,10.10,USD,269364463911,00132308,2021-08-04 22:38:53
081344071,3443.79,USD,851245225949,00132308,2021-07-27 02:24:30
098942792,9887.16,USD,656068359196,00132308,2021-07-24 13:50:03
041200949,8.56,USD,377564687953,00132308,2021-10-01 02:58:16
013111309,5618.35,USD,559469662075,00132308,2021-09-11 13:01:05
041896303,7769.43,USD,150640197849,00132308,2021-09-11 23:37:14
094573703,5.85,USD,482185192106,00132308,2021-09-04 14:11:29
095638002,462.96,USD,833640324483,00132308,2021-07-22 17:59:56
071173977,4732.75,USD,493742505738,00132308,2021-07-25 15:44:45
091579432,26.62,USD,519406585846,00132308,2021-08-03 16:45:02
022554699,3.82,USD,170417516534,00132308,2021-09-11 08:43:36
031187760,6.80,USD,832545593740,00132308,2021-08-04 22:07:41
033780019,3.38,USD,310046715658,00132308,2021-09-06 08:38:27
070518216,293.28,USD,434026514107,00132308,2021-08-16 23:58:35
019851227,61.30,USD,798128028233,00132308,2021-09-06 19:29:40
083787346,987.68,USD,450693230470,00132308,2021-09-04 23:41:06
013311998,49994.27,USD,266784363010,00132308,2021-09-18 03:36:00
054505065,6.20,USD,232131984611,00132308,2021-07-06 12:08:47
071878686,6.42,USD,355621984287,00132308,2021-08-30 09:05:49
036835957,368.20,USD,743236044930,00132308,2021-08-03 11:22:04
054386972,66659.95,USD,510088342884,00132308,2021-08-07 14:04:49
019824002,9.88,USD,427721318867,00132308,2021-07-18 00:17:28
032799258,80664.41,USD,154337069409,00132308,2021-08-16 00:51:37
030145802,597.68,USD,984691233758,00132308,2021-09-10 16:58:35
044732948,44.23,USD,884706732257,00132308,2021-09-14 11:04:10
067550126,7.52,USD,590693196643,00132308,2021-09-17 18:52:03
036193544,95403.94,USD,905485863347,00132308,2021-09-04 16:02:28
039591970,81.91,USD,552750219476,00132308,2021-08-23 23:40:59
066836196,4.13,USD,445592819914,00132308,2021-08-03 12:28:12
065798783,3255.90,USD,999738620999,00132308,2021-08-25 05:05:20
00978351,812.68,USD,608370646597,00535662,2021-07-07 22:21:47
00978351,101.79,USD,564444766084,00153979,2021-09-27 18:43:33
00978351,7977.48,USD,243146157860,00589407,2021-08-21 05:39:25
00978351,2777.16,USD,711325718776,00836762,2021-08-22 11:01:20
00978351,96721.59,USD,446081454702,00988398,2021-07-24 21:21:03
00978351,500.45,USD,713105292217,00905799,2021-07-30 08:21:17
00978351,326.03,USD,690554926130,00561057,2021-09-04 19:11:08
00978351,85720.57,USD,978690303757,00452628,2021-08-01 11:58:41
00978351,6.27,USD,342128929278,00830639,2021-09-10 17:43:22
00978351,8.70,USD,923950558029,00638860,2021-08-05 19:10:36
00978351,7.16,USD,917142471432,00929413,2021-08-31 12:08:45
00978351,8.85,USD,789013616404,00724493,2021-08-31 08:27:18
00978351,939.62,USD,699323953772,00151973,2021-08-14 03:48:47
00978351,31712.21,USD,502908014496,00967947,2021-09-11 17:41:27
00978351,66285.73,USD,315039995011,00485999,2021-09-01 12:51:09
00978351,54.06,USD,449845087444,00717115,2021-08-10 10:21:01
00978351,855.91,USD,414450739079,00646325,2021-08-10 14:46:38
00978351,3257.28,USD,103005132654,00325453,2021-07-07 09:22:51
00978351,819.14,USD,161479072576,00229855,2021-07-14 00:41:45
00978351,4478.10,USD,424071075983,00990196,2021-07-19 13:43:30
00978351,935.43,USD,685725262039,00285359,2021-09-05 08:30:09
00978351,3802.35,USD,424074417649,00745184,2021-09-10 17:09:14
00978351,288.40,USD,322356826737,00821410,2021-09-26 23:47:07
00978351,9554.64,USD,372220512363,00962110,2021-08-06 21:12:00
00978351,52.27,USD,415017674893,00217927,2021-08-31 04:23:03
00978351,158.96,USD,142436536048,00317533,2021-07-22 22:16:24
00978351,36.97,USD,106600834785,00409332,2021-08-25 02:33:32
00978351,61.29,USD,492465248614,00574282,2021-07-09 07:57:48
00978351,55672.17,USD,748353175629,00316868,2021-08-14 07:04:25
00978351,49.18,USD,293655515167,00480264,2021-08-21 20:16:10
00978351,42.18,USD,872849277212,00164375,2021-08-28 05:23:28
00978351,44.53,USD,205598493432,00116511,2021-08-28 18:28:01
00978351,527.04,USD,968213202331,00223635,2021-08-01 06:47:21
00978351,7.96,USD,892372265104,00718075,2021-07-15 00:55:49
00978351,64357.97,USD,889439476946,00974636,2021-08-19 05:17:31
00978351,240.57,USD,187417762306,00317861,2021-09-21 21:44:08
00978351,28151.52,USD,975329637687,00613104,2021-09-04 23:46:30
00978351,34956.32,USD,768849826807,00971064,2021-09-12 14:42:37
00978351,2.09,USD,618258531382,00651630,2021-07-28 05:07:30
00978351,49.02,USD,636646002298,00385813,2021-07-18 05:07:19
00978351,86.01,USD,529209791052,00846993,2021-09-21 06:58:21
00978351,72.04,USD,967052708063,00918608,2021-07-14 02:34:59
00978351,7557.63,USD,767704154683,00738865,2021-09-24 06:14:12
00978351,9.50,USD,165611277211,00644919,2021-09-06 19:47:55
00978351,9.47,USD,760211294542,00977054,2021-07-05 02:20:56
00978351,9.29,USD,460469613630,00641235,2021-07-08 03:51:12
00978351,0.25,USD,449977443518,00255673,2021-08-16 00:30:24
00978351,0.37,USD,242790459668,00685201,2021-07-23 18:09:51
00978351,11.10,USD,489354090688,00119743,2021-08-16 20:31:24
00978351,3582.97,USD,247117361612,00599395,2021-08-31 20:28:35
00978351,665.82,USD,467700807638,00426713,2021-09-09 13:20:07
00978351,966.43,USD,832295942701,00204354,2021-08-22 14:16:46
00978351,74.08,USD,693428752095,00190828,2021-07-19 11:00:32
00978351,48164.65,USD,783293875606,00861897,2021-09-21 17:40:30
00978351,8112.33,USD,569060043100,00580473,2021-09-09 19:46:14
00978351,1.51,USD,193053378474,00701868,2021-08-21 21:09:05
00978351,55.56,USD,583579361702,00252152,2021-09-26 08:21:19
00978351,66.65,USD,905710008840,00589125,2021-08-19 16:28:04
00978351,2.31,USD,705069068532,00599621,2021-08-02 00:57:48
00978351,0.69,USD,967565938994,00889611,2021-08-09 01:03:35
00978351,143.12,USD,539036913016,00141643,2021-09-08 02:19:49
00978351,410.01,USD,905068124591,00187671,2021-08-10 23:52:40
00978351,11865.90,USD,373820815090,00584816,2021-09-05 03:01:14
00978351,1.00,USD,405179304399,00120446,2021-08-25 01:03:13
00978351,73165.77,USD,962884673752,00905459,2021-07-06 08:05:44
00978351,55.19,USD,937138221535,00712227,2021-08-04 21:48:11
00978351,977.38,USD,986576550552,00869295,2021-08-13 17:20:49
00978351,87631.55,USD,148350140332,00217968,2021-07-28 23:42:47
00978351,240.54,USD,990076961106,00293541,2021-07-16 18:23:01
00978351,7679.04,USD,522730099834,00643514,2021-07-12 10:57:45
00978351,977.98,USD,613667332144,00718757,2021-09-18 07:18:54
00978351,93618.09,USD,234544100625,00105112,2021-08-15 16:00:44
00978351,6.16,USD,423048035601,00937043,2021-08-01 08:56:46
00978351,2084.92,USD,337792113159,00840906,2021-07-27 23:07:31
00978351,72.13,USD,286726888615,00557238,2021-09-22 07:04:37
00978351,55197.97,USD,244206702114,00786886,2021-08-17 17:44:10
00978351,8.98,USD,487012858464,00981214,2021-07-21 07:02:26
00978351,1.47,USD,636154169808,00432522,2021-09-28 06:21:08
00978351,0.52,USD,772054129448,00226090,2021-09-07 18:59:17
056443072,760.05,USD,109492217070,00978351,2021-08-11 07:28:32
021350149,490.50,USD,264496951927,00978351,2021-07-28 11:47:13
013182912,90636.46,USD,709572237702,00978351,2021-07-18 13:26:01
094710638,46.23,USD,931612758505,00978351,2021-07-14 16:41:04
071429951,3.14,USD,569326392487,00978351,2021-07-29 00:52:21
092041072,5415.45,USD,757519914743,00978351,2021-08-03 10:10:34
065200878,671.37,USD,188698192984,00978351,2021-08-11 20:41:51
061346721,2.91,USD,708281207979,00978351,2021-07-14 18:41:47
065240516,8.97,USD,789802219541,00978351,2021-09-28 09:22:07
098478970,3.23,USD,521828545047,00978351,2021-09-25 13:02:34
038251677,25.62,USD,193815512251,00978351,2021-08-16 05:03:25
061630457,9.25,USD,323103394693,00978351,2021-07-13 15:08:45
047488148,10.17,USD,310431148077,00978351,2021-08-07 05:03:16
075819502,63898.59,USD,736988521627,00978351,2021-09-03 11:17:35
075596262,289.83,USD,196829191844,00978351,2021-07-15 10:35:36
050443585,79524.09,USD,999192106135,00978351,2021-07-03 17:01:48
056680809,469.33,USD,547695275844,00978351,2021-10-01 01:19:39
049065259,9.14,USD,155704051512,00978351,2021-07-14 14:30:52
055341858,5631.20,USD,846876694405,00978351,2021-07-15 02:28:26
022451374,39053.16,USD,887146001981,00978351,2021-07-20 06:23:38
046079552,2364.90,USD,467375930861,00978351,2021-07-14 22:38:33
055708283,2.13,USD,752174604431,00978351,2021-09-25 19:43:21
097988683,2.46,USD,641239287270,00978351,2021-08-12 14:38:42
077775803,1.83,USD,352835548310,00978351,2021-08-05 22:46:00
063513676,5733.38,USD,619431544743,00978351,2021-07-08 05:45:19
068181739,59.74,USD,755175180076,00978351,2021-09-28 05:16:16
048461999,43668.27,USD,651642341214,00978351,2021-07-27 04:07:23
039896165,4143.13,USD,449515085656,00978351,2021-07-07 07:02:10
016360037,3281.29,USD,196390823759,00978351,2021-08-18 15:28:38
085139568,1.08,USD,839375846523,00978351,2021-09-30 03:01:54
073001916,175.27,USD,512108110936,00978351,2021-08-23 19:35:18
094237197,61193.51,USD,106694711929,00978351,2021-07-24 14:35:50
011356338,25.56,USD,629298191727,00978351,2021-09-16 15:35:57
074302117,524.03,USD,116828005417,00978351,2021-09-06 14:44:39
043093224,0.61,USD,814963690645,00978351,2021-09-08 00:05:08
073844382,2.36,USD,201221185621,00978351,2021-09-01 06:30:54
065138564,83841.92,USD,758399787990,00978351,2021-08-24 21:14:47
083926187,990.96,USD,541994543325,00978351,2021-09-26 13:15:01
034461541,804.19,USD,526683924472,00978351,2021-07-28 08:26:21
098336900,3797.14,USD,858859194250,00978351,2021-09-13 00:42:57
079112535,28240.05,USD,306504108435,00978351,2021-07-19 23:35:33
041044014,527.97,USD,277970062634,00978351,2021-08-16 22:00:15
065961814,4965.56,USD,640432762606,00978351,2021-09-12 03:14:44
047831390,550.78,USD,779592085355,00978351,2021-08-16 05:12:17
018545254,3879.62,USD,407638434267,00978351,2021-07-23 22:36:48
098255958,1628.25,USD,678953003673,00978351,2021-08-17 08:25:07
094646302,2310.15,USD,860542955568,00978351,2021-08-09 02:41:19
079203026,62457.77,USD,519785163319,00978351,2021-08-22 05:22:34
099094197,47994.16,USD,547744270904,00978351,2021-08-29 02:42:26
024401058,6247.63,USD,235900914216,00978351,2021-07-12 05:40:59
045902915,1.57,USD,406655985880,00978351,2021-09-30 10:57:17
060755704,38064.29,USD,473548819664,00978351,2021-07-13 17:49:58
053582332,96039.34,USD,791771135969,00978351,2021-09-24 10:07:02
034055138,87413.92,USD,646902403198,00978351,2021-07-21 08:51:43
017961456,31.19,USD,219148609186,00978351,2021-09-24 17:56:08
027123228,9.22,USD,562601580543,00978351,2021-08-17 21:09:27
059107995,8887.76,USD,952133638961,00978351,2021-07-12 21:44:20
099463743,11362.47,USD,979823916215,00978351,2021-07-29 00:31:58
088737468,332.69,USD,397598628915,00978351,2021-08-10 15:47:09
050913760,1574.51,USD,603279144937,00978351,2021-08-23 06:42:13
031785786,347.05,USD,191577953226,00978351,2021-09-16 01:42:58
039546375,50025.59,USD,477417777725,00978351,2021-07-09 19:25:59
085565566,1.76,USD,751644191397,00978351,2021-09-29 19:24:41
040704523,34.25,USD,410629996575,00978351,2021-08-23 16:50:56
069579327,9354.72,USD,270417062063,00978351,2021-07-19 22:18:13
031860046,291.72,USD,888796221632,00978351,2021-08-21 02:23:08
090161526,7826.52,USD,926176328843,00978351,2021-08-25 19:02:52
036910835,952.82,USD,320383223011,00978351,2021-07-21 18:08:54
041882814,8642.69,USD,295372207142,00978351,2021-08-27 18:30:30
011609631,67957.32,USD,171640580407,00978351,2021-09-29 01:43:08
058467741,73.80,USD,233485682330,00978351,2021-09-23 18:22:12
048421724,33001.89,USD,567131554518,00978351,2021-07-13 06:06:18
080426281,385.36,USD,797876574547,00978351,2021-08-15 06:09:44
048956313,8385.35,USD,319873375417,00978351,2021-08-05 16:19:09
078024949,7268.14,USD,571022105059,00978351,2021-08-20 13:20:13
072924003,15918.88,USD,872794982043,00978351,2021-08-19 06:52:52
013113720,3405.28,USD,150944570389,00978351,2021-07-05 09:53:51
057007027,4.94,USD,326079229702,00978351,2021-09-17 00:53:38
039192890,831.45,USD,366028962025,00978351,2021-09-21 22:56:44
091513135,92.37,USD,643640807969,00978351,2021-07-16 06:33:41
075885962,81642.91,USD,482464763327,00978351,2021-07-28 00:12:49
047140985,9557.75,USD,813116255138,00978351,2021-09-01 23:05:47
081361551,1.89,USD,938095908876,00978351,2021-07-23 17:22:03
051581107,3411.44,USD,510636316123,00978351,2021-09-29 02:43:31
075432057,24738.13,USD,550227300431,00978351,2021-07-28 02:32:20
090222597,45778.34,USD,528324151270,00978351,2021-07-18 15:59:45
086014945,88.97,USD,206393884774,00978351,2021-09-20 05:02:20
038634000,3924.98,USD,543541163455,00978351,2021-09-04 19:38:15
071527862,9.07,USD,160089913258,00978351,2021-09-03 20:39:20
00636004,6.73,USD,648527673788,00510362,2021-07-16 19:27:09
00636004,3.51,USD,462777755285,00884068,2021-09-20 14:57:53
00636004,757.86,USD,923637624995,00215960,2021-08-26 15:48:55
00636004,430.57,USD,652166403807,00979502,2021-08-20 18:06:43
00636004,64382.86,USD,324149528520,00640517,2021-07-31 18:15:35
00636004,639.97,USD,509860427549,00376480,2021-09-19 18:38:47
00636004,38.13,USD,447706770325,00982469,2021-08-07 01:19:40
00636004,776.42,USD,287846266145,00337121,2021-07-05 10:01:25
00636004,98.06,USD,858817274177,00617699,2021-08-01 22:00:02
00636004,9698.88,USD,627667719293,00688652,2021-09-24 20:16:29
00636004,855.87,USD,459661132747,00574431,2021-07-10 02:42:54
00636004,1160.66,USD,472095312335,00630190,2021-09-29 17:22:19
00636004,25.95,USD,851231206664,00912675,2021-07-03 16:03:26
00636004,73.92,USD,895499363499,00950359,2021-09-25 00:05:06
00636004,386.02,USD,542658988629,00730165,2021-09-12 06:45:41
00636004,35741.42,USD,844642613006,00831714,2021-08-24 00:30:44
00636004,25987.50,USD,689976407705,00290151,2021-07-24 00:17:54
00636004,90.30,USD,802951563839,00541754,2021-08-30 04:50:39
00636004,8655.93,USD,107108300011,00240042,2021-09-28 15:06:08
00636004,33.96,USD,211773196786,00675119,2021-08-24 07:21:57
00636004,89177.57,USD,448963667535,00797674,2021-07-21 20:16:26
00636004,3.81,USD,670882712890,00410995,2021-07-21 10:08:04
00636004,248.39,USD,111567710668,00237579,2021-07-28 13:56:40
00636004,80.09,USD,722243454982,00612202,2021-07-30 02:38:30
00636004,47.38,USD,542275303644,00729251,2021-09-18 08:05:40
00636004,14162.55,USD,768105726567,00473350,2021-07-12 09:03:14
00636004,8274.71,USD,758789443824,00785513,2021-08-26 18:44:46
00636004,635.83,USD,117850271374,00732461,2021-07-07 05:15:08
00636004,8200.60,USD,333909232901,00278320,2021-08-23 07:27:33
00636004,9389.94,USD,556729027997,00281376,2021-09-30 02:29:47
00636004,32.98,USD,833887895681,00979412,2021-08-22 06:01:07
00636004,8.61,USD,682145996729,00844789,2021-09-03 03:14:27
00636004,5984.46,USD,882492469489,00931512,2021-09-06 18:40:58
00636004,4.02,USD,154637469992,00395519,2021-08-31 11:14:50
00636004,594.70,USD,712506434551,00910247,2021-09-24 11:29:14
00636004,63011.00,USD,866834960585,00365173,2021-08-09 23:40:31
00636004,923.73,USD,451908552094,00713743,2021-09-11 02:09:02
00636004,10344.57,USD,991520838177,00813364,2021-08-25 13:39:51
00636004,32.86,USD,947655605898,00887562,2021-09-12 17:26:56
00636004,663.67,USD,803749467873,00968137,2021-09-20 00:40:10
00636004,4807.76,USD,980805846269,00328320,2021-07-24 13:57:37
00636004,53040.06,USD,228471222232,00592357,2021-09-06 14:45:33
00636004,7819.26,USD,495133615316,00584494,2021-07-10 13:32:22
00636004,309.45,USD,272913220643,00601352,2021-07-17 12:27:25
00636004,705.57,USD,445977867723,00327596,2021-09-21 19:08:43
00636004,2.16,USD,905275130484,00499504,2021-08-15 23:37:29
00636004,7114.91,USD,687105335419,00797246,2021-08-17 18:12:35
00636004,537.11,USD,188384362146,00827415,2021-09-16 14:51:28
00636004,8043.53,USD,909861696294,00341749,2021-07-20 02:02:11
00636004,465.46,USD,576907082268,00397395,2021-07-12 13:30:28
00636004,92719.82,USD,325563597522,00767707,2021-07-22 07:33:42
00636004,442.48,USD,644729120512,00686033,2021-07-04 18:24:12
00636004,93.16,USD,151641144504,00936640,2021-08-18 21:22:33
00636004,178.40,USD,948745017233,00944521,2021-09-25 05:26:05
00636004,510.86,USD,600574292659,00524842,2021-09-10 16:17:49
00636004,393.91,USD,501718635955,00215464,2021-07-04 04:12:36
00636004,6596.52,USD,911561847048,00691794,2021-07-16 10:34:20
00636004,419.64,USD,645636127823,00191635,2021-07-08 12:16:29
00636004,5.63,USD,480632999756,00223218,2021-07-21 17:27:45
00636004,325.41,USD,120735036590,00257650,2021-09-01 12:25:42
00636004,41.13,USD,661527252538,00778668,2021-08-17 04:48:05
025004804,3543.67,USD,848819866808,00636004,2021-08-29 08:32:13
069569455,95.07,USD,843814541707,00636004,2021-09-02 13:58:38
013011487,40603.53,USD,681557102029,00636004,2021-09-20 05:29:53
088359075,7802.24,USD,928527894091,00636004,2021-09-05 03:10:50
078144753,2036.81,USD,491193888166,00636004,2021-08-19 03:10:37
035639325,49.83,USD,914412676741,00636004,2021-09-14 14:23:18
047911032,8429.43,USD,115426199400,00636004,2021-09-19 20:38:43
099536050,8135.88,USD,865107666271,00636004,2021-09-26 05:12:07
084910976,3782.52,USD,936005276984,00636004,2021-09-07 00:13:33
087887265,7.63,USD,502092735205,00636004,2021-08-11 09:46:46
064043038,9600.82,USD,948353490135,00636004,2021-09-06 19:01:52
091763873,897.15,USD,872886767449,00636004,2021-08-13 05:34:34
050871762,507.39,USD,419760329597,00636004,2021-10-01 01:48:48
060573694,146.67,USD,647233466633,00636004,2021-08-19 19:32:04
095746845,95669.79,USD,643961017914,00636004,2021-08-18 09:56:14
049167377,7.75,USD,119268364217,00636004,2021-09-07 12:27:50
087579753,63365.08,USD,722449323253,00636004,2021-09-03 22:33:07
090644820,0.94,USD,151460536426,00636004,2021-09-20 11:59:19
042701636,68.05,USD,571344527769,00636004,2021-07-06 23:55:41
014844210,14.03,USD,763326891574,00636004,2021-07-07 14:28:04
021507883,9119.31,USD,249385270732,00636004,2021-07-20 18:44:06
